time_passed,earth_x,earth_y,earth_z,force_factor,
11.710173,1.379595,0.209993,0,0.461167,
11.720173,1.377833,0.211175,0,0.462159,
11.730173,1.376007,0.212347,0,0.463197,
11.740173,1.374118,0.213508,0,0.46428,
11.750174,1.372164,0.21466,0,0.465408,
11.760174,1.370146,0.215802,0,0.466584,
11.770174,1.368064,0.216934,0,0.467807,
11.780174,1.365918,0.218056,0,0.469077,
11.790174,1.363708,0.219167,0,0.470396,
11.800175,1.361434,0.220268,0,0.471764,
11.810175,1.359095,0.221359,0,0.473181,
11.820175,1.356691,0.222439,0,0.474649,
11.830175,1.354223,0.223508,0,0.476168,
11.840176,1.35169,0.224567,0,0.477738,
11.850176,1.349093,0.225615,0,0.479362,
11.860176,1.34643,0.226652,0,0.481038,
11.870176,1.343703,0.227679,0,0.482769,
11.880177,1.34091,0.228694,0,0.484555,
11.890177,1.338052,0.229698,0,0.486397,
11.900177,1.335129,0.230691,0,0.488296,
11.910177,1.332141,0.231673,0,0.490253,
11.920177,1.329087,0.232643,0,0.492268,
11.930178,1.325967,0.233601,0,0.494344,
11.940178,1.322781,0.234548,0,0.496481,
11.950178,1.319529,0.235484,0,0.498681,
11.960178,1.316212,0.236407,0,0.500943,
11.970179,1.312828,0.237319,0,0.503271,
11.980179,1.309377,0.238219,0,0.505664,
11.990179,1.30586,0.239106,0,0.508125,
12.000179,1.302277,0.239982,0,0.510655,
12.01018,1.298626,0.240845,0,0.513255,
12.02018,1.294909,0.241696,0,0.515926,
12.03018,1.291124,0.242534,0,0.51867,
12.04018,1.287272,0.243359,0,0.52149,
12.05018,1.283353,0.244172,0,0.524386,
12.060181,1.279366,0.244972,0,0.52736,
12.070181,1.275311,0.245758,0,0.530414,
12.080181,1.271188,0.246532,0,0.53355,
12.090181,1.266997,0.247293,0,0.53677,
12.100182,1.262737,0.24804,0,0.540075,
12.110182,1.258408,0.248773,0,0.543469,
12.120182,1.254011,0.249493,0,0.546953,
12.130182,1.249545,0.2502,0,0.550529,
12.140182,1.24501,0.250892,0,0.5542,
12.150183,1.240405,0.251571,0,0.557968,
12.160183,1.23573,0.252235,0,0.561836,
12.170183,1.230986,0.252885,0,0.565806,
12.180183,1.226171,0.253521,0,0.569881,
12.190184,1.221286,0.254142,0,0.574064,
12.200184,1.21633,0.254748,0,0.578359,
12.210184,1.211304,0.255339,0,0.582767,
12.220184,1.206206,0.255916,0,0.587293,
12.230185,1.201037,0.256477,0,0.591939,
12.240185,1.195796,0.257023,0,0.59671,
12.250185,1.190483,0.257554,0,0.601609,
12.260185,1.185098,0.258069,0,0.606639,
12.270185,1.179641,0.258568,0,0.611805,
12.280186,1.174111,0.259051,0,0.61711,
12.290186,1.168507,0.259519,0,0.62256,
12.300186,1.162831,0.259969,0,0.628158,
12.310186,1.15708,0.260404,0,0.63391,
12.320187,1.151256,0.260821,0,0.63982,
12.330187,1.145357,0.261222,0,0.645894,
12.340187,1.139383,0.261606,0,0.652136,
12.350187,1.133335,0.261973,0,0.658553,
12.360188,1.127211,0.262322,0,0.66515,
12.370188,1.121011,0.262653,0,0.671934,
12.380188,1.114735,0.262967,0,0.678911,
12.390188,1.108383,0.263263,0,0.686087,
12.400188,1.101954,0.26354,0,0.69347,
12.410189,1.095448,0.263799,0,0.701068,
12.420189,1.088863,0.264039,0,0.708887,
12.430189,1.082201,0.26426,0,0.716937,
12.440189,1.075461,0.264462,0,0.725226,
12.45019,1.068641,0.264645,0,0.733762,
12.46019,1.061742,0.264808,0,0.742555,
12.47019,1.054764,0.264951,0,0.751616,
12.48019,1.047705,0.265074,0,0.760954,
12.490191,1.040565,0.265177,0,0.770581,
12.500191,1.033344,0.265259,0,0.780508,
12.510191,1.026042,0.26532,0,0.790748,
12.520191,1.018657,0.265359,0,0.801313,
12.530191,1.011189,0.265377,0,0.812218,
12.540192,1.003639,0.265373,0,0.823475,
12.550192,0.996004,0.265348,0,0.835101,
12.560192,0.988285,0.265299,0,0.847112,
12.570192,0.980481,0.265228,0,0.859524,
12.580193,0.972592,0.265134,0,0.872356,
12.590193,0.964616,0.265016,0,0.885626,
12.600193,0.956554,0.264874,0,0.899355,
12.610193,0.948404,0.264708,0,0.913564,
12.620193,0.940166,0.264518,0,0.928275,
12.630194,0.93184,0.264302,0,0.943513,
12.640194,0.923424,0.264062,0,0.959304,
12.650194,0.914918,0.263795,0,0.975673,
12.660194,0.906321,0.263502,0,0.992652,
12.670195,0.897632,0.263183,0,1.01027,
12.680195,0.888852,0.262837,0,1.02856,
12.690195,0.879978,0.262463,0,1.047558,
12.700195,0.87101,0.262061,0,1.067302,
12.710196,0.861948,0.26163,0,1.087831,
12.720196,0.85279,0.261171,0,1.109188,
12.730196,0.843535,0.260682,0,1.13142,
12.740196,0.834183,0.260163,0,1.154577,
12.750196,0.824733,0.259613,0,1.178711,
12.760197,0.815183,0.259032,0,1.203879,
12.770197,0.805533,0.258419,0,1.230144,
12.780197,0.795782,0.257774,0,1.257572,
12.790197,0.785929,0.257095,0,1.286235,
12.800198,0.775972,0.256383,0,1.316209,
12.810198,0.76591,0.255636,0,1.347579,
12.820198,0.755743,0.254853,0,1.380435,
12.830198,0.745469,0.254035,0,1.414876,
12.840199,0.735087,0.25318,0,1.45101,
12.850199,0.724595,0.252287,0,1.488951,
12.860199,0.713992,0.251356,0,1.528827,
12.870199,0.703278,0.250385,0,1.570778,
12.880199,0.692449,0.249373,0,1.614953,
12.8902,0.681506,0.248321,0,1.661519,
12.9002,0.670446,0.247225,0,1.710658,
12.9102,0.659268,0.246087,0,1.76257,
12.9202,0.64797,0.244903,0,1.817475,
12.930201,0.63655,0.243674,0,1.875616,
12.940201,0.625008,0.242397,0,1.937262,
12.950201,0.61334,0.241072,0,2.002712,
12.960201,0.601545,0.239696,0,2.072295,
12.970201,0.58962,0.23827,0,2.146382,
12.980202,0.577565,0.23679,0,2.225383,
12.990202,0.565376,0.235256,0,2.30976,
13.000202,0.553052,0.233665,0,2.400028,
13.010202,0.540589,0.232016,0,2.496771,
13.020203,0.527986,0.230306,0,2.600645,
13.030203,0.51524,0.228534,0,2.712394,
13.040203,0.502347,0.226698,0,2.832862,
13.050203,0.489306,0.224794,0,2.963014,
13.060204,0.476113,0.22282,0,3.103953,
13.070204,0.462765,0.220774,0,3.256945,
13.080204,0.449259,0.218652,0,3.423451,
13.090204,0.43559,0.216451,0,3.605163,
13.100204,0.421756,0.214168,0,3.804051,
13.110205,0.407752,0.211799,0,4.022416,
13.120205,0.393574,0.20934,0,4.262966,
13.130205,0.379218,0.206786,0,4.528895,
13.140205,0.36468,0.204132,0,4.824007,
13.150206,0.349953,0.201373,0,5.152841,
13.160206,0.335033,0.198502,0,5.520867,
13.170206,0.319914,0.195514,0,5.934713,
13.180206,0.30459,0.192401,0,6.402472,
13.190207,0.289056,0.189154,0,6.9341,
13.200207,0.273303,0.185765,0,7.541962,
13.210207,0.257325,0.182222,0,8.241543,
13.220207,0.241114,0.178515,0,9.052427,
13.230207,0.224661,0.174629,0,9.99964,
13.240208,0.20796,0.170549,0,11.115509,
13.250208,0.190999,0.166256,0,12.442275,
13.260208,0.17377,0.161731,0,14.035789,
13.270208,0.156264,0.156947,0,15.970765,
13.280209,0.138471,0.151875,0,18.34833,
13.290209,0.120383,0.14648,0,21.306679,
13.300209,0.101994,0.140717,0,25.035906,
13.310209,0.083301,0.134536,0,29.797266,
13.32021,0.064308,0.127871,0,35.944107,
13.33021,0.045033,0.120644,0,43.931515,
13.34021,0.025513,0.112762,0,54.272785,
13.35021,0.005822,0.104121,0,67.33374,
13.36021,-0.013918,0.094619,0,82.75737,
13.370211,-0.03352,0.084185,0,98.398949,
13.380211,-0.052756,0.072829,0,109.611946,
13.390211,-0.071404,0.060662,0,111.286804,
13.400211,-0.08932,0.047873,0,102.524551,
13.410212,-0.106453,0.034665,0,87.634926,
13.420212,-0.122822,0.021208,0,71.805161,
13.430212,-0.138479,0.007628,0,57.933681,
13.440212,-0.153489,-0.005988,0,46.790428,
13.450212,-0.167913,-0.019581,0,38.144249,
13.460213,-0.181808,-0.033112,0,31.49268,
13.470213,-0.195224,-0.046556,0,26.353945,
13.480213,-0.208203,-0.059896,0,22.343704,
13.490213,-0.220784,-0.073122,0,19.174932,
13.500214,-0.232997,-0.086225,0,16.638208,
13.510214,-0.244871,-0.099203,0,14.581397,
13.520214,-0.256428,-0.112053,0,12.893454,
13.530214,-0.267691,-0.124774,0,11.492587,
13.540215,-0.278678,-0.137366,0,10.31788,
13.550215,-0.289405,-0.14983,0,9.323424,
13.560215,-0.299887,-0.162168,0,8.47421,
13.570215,-0.310137,-0.174379,0,7.743227,
13.580215,-0.320166,-0.186467,0,7.109403,
13.590216,-0.329985,-0.198433,0,6.556131,
13.600216,-0.339604,-0.210278,0,6.07019,
13.610216,-0.349031,-0.222004,0,5.640957,
13.620216,-0.358275,-0.233614,0,5.259822,
13.630217,-0.367342,-0.245109,0,4.919749,
13.640217,-0.37624,-0.25649,0,4.614949,
13.650217,-0.384975,-0.26776,0,4.340618,
13.660217,-0.393552,-0.278921,0,4.092749,
13.670218,-0.401976,-0.289974,0,3.867975,
13.680218,-0.410254,-0.300921,0,3.663451,
13.690218,-0.418389,-0.311762,0,3.476763,
13.700218,-0.426385,-0.322501,0,3.305844,
13.710218,-0.434248,-0.333139,0,3.148926,
13.720219,-0.44198,-0.343676,0,3.004481,
13.730219,-0.449585,-0.354114,0,2.871187,
13.740219,-0.457066,-0.364456,0,2.747895,
13.750219,-0.464427,-0.374701,0,2.633601,
13.76022,-0.471671,-0.384852,0,2.527427,
13.77022,-0.4788,-0.394909,0,2.428599,
13.78022,-0.485817,-0.404874,0,2.336435,
13.79022,-0.492725,-0.414747,0,2.250332,
13.80022,-0.499526,-0.424531,0,2.169755,
13.810221,-0.506223,-0.434226,0,2.094227,
13.820221,-0.512817,-0.443833,0,2.02332,
13.830221,-0.51931,-0.453353,0,1.956656,
13.840221,-0.525705,-0.462787,0,1.893892,
13.850222,-0.532004,-0.472137,0,1.834719,
13.860222,-0.538208,-0.481402,0,1.778862,
13.870222,-0.54432,-0.490584,0,1.726068,
13.880222,-0.55034,-0.499684,0,1.676112,
13.890223,-0.55627,-0.508703,0,1.628787,
13.900223,-0.562113,-0.517641,0,1.583906,
13.910223,-0.567868,-0.526499,0,1.541299,
13.920223,-0.573539,-0.535279,0,1.50081,
13.930223,-0.579125,-0.54398,0,1.462297,
13.940224,-0.584629,-0.552603,0,1.425629,
13.950224,-0.590052,-0.56115,0,1.390688,
13.960224,-0.595395,-0.56962,0,1.357363,
13.970224,-0.600658,-0.578015,0,1.325553,
13.980225,-0.605844,-0.586335,0,1.295165,
13.990225,-0.610953,-0.594581,0,1.266114,
14.000225,-0.615987,-0.602753,0,1.23832,
14.010225,-0.620946,-0.610853,0,1.21171,
14.020226,-0.625831,-0.618879,0,1.186217,
14.030226,-0.630644,-0.626834,0,1.161775,
14.040226,-0.635384,-0.634718,0,1.138329,
14.050226,-0.640054,-0.64253,0,1.115822,
14.060226,-0.644654,-0.650273,0,1.094205,
14.070227,-0.649185,-0.657945,0,1.07343,
14.080227,-0.653647,-0.665548,0,1.053454,
14.090227,-0.658042,-0.673083,0,1.034234,
14.100227,-0.662369,-0.680549,0,1.015733,
14.110228,-0.666631,-0.687947,0,0.997916,
14.120228,-0.670827,-0.695278,0,0.980747,
14.130228,-0.674959,-0.702541,0,0.964196,
14.140228,-0.679027,-0.709738,0,0.948233,
14.150229,-0.683031,-0.716869,0,0.93283,
14.160229,-0.686973,-0.723934,0,0.917962,
14.170229,-0.690852,-0.730934,0,0.903604,
14.180229,-0.69467,-0.737868,0,0.889732,
14.190229,-0.698427,-0.744738,0,0.876325,
14.20023,-0.702124,-0.751543,0,0.863363,
14.21023,-0.705761,-0.758285,0,0.850826,
14.22023,-0.709339,-0.764963,0,0.838695,
14.23023,-0.712859,-0.771578,0,0.826954,
14.240231,-0.71632,-0.77813,0,0.815587,
14.250231,-0.719723,-0.784619,0,0.804577,
14.260231,-0.72307,-0.791046,0,0.793911,
14.270231,-0.726359,-0.797411,0,0.783574,
14.280231,-0.729593,-0.803714,0,0.773553,
14.290232,-0.732771,-0.809956,0,0.763837,
14.300232,-0.735893,-0.816137,0,0.754412,
14.310232,-0.738961,-0.822257,0,0.745269,
14.320232,-0.741974,-0.828316,0,0.736396,
14.330233,-0.744933,-0.834315,0,0.727783,
14.340233,-0.747839,-0.840254,0,0.71942,
14.350233,-0.750691,-0.846134,0,0.711299,
14.360233,-0.753491,-0.851954,0,0.703411,
14.370234,-0.756238,-0.857714,0,0.695747,
14.380234,-0.758934,-0.863416,0,0.6883,
14.390234,-0.761577,-0.869058,0,0.681062,
14.400234,-0.764169,-0.874642,0,0.674025,
14.410234,-0.76671,-0.880168,0,0.667184,
14.420235,-0.769201,-0.885636,0,0.660531,
14.430235,-0.771641,-0.891046,0,0.65406,
14.440235,-0.774031,-0.896397,0,0.647765,
14.450235,-0.776372,-0.901692,0,0.641641,
14.460236,-0.778663,-0.906929,0,0.635682,
14.470236,-0.780905,-0.912109,0,0.629883,
14.480236,-0.783099,-0.917232,0,0.624239,
14.490236,-0.785244,-0.922298,0,0.618744,
14.500237,-0.787341,-0.927308,0,0.613396,
14.510237,-0.78939,-0.932262,0,0.608188,
14.520237,-0.791391,-0.937159,0,0.603117,
14.530237,-0.793345,-0.942,0,0.598179,
14.540237,-0.795252,-0.946785,0,0.59337,
14.550238,-0.797112,-0.951514,0,0.588686,
14.560238,-0.798925,-0.956188,0,0.584125,
14.570238,-0.800693,-0.960807,0,0.579681,
14.580238,-0.802414,-0.96537,0,0.575353,
14.590239,-0.804089,-0.969878,0,0.571136,
14.600239,-0.805719,-0.974331,0,0.567028,
14.610239,-0.807303,-0.978729,0,0.563027,
14.620239,-0.808842,-0.983073,0,0.559128,
14.630239,-0.810337,-0.987361,0,0.55533,
14.64024,-0.811786,-0.991596,0,0.55163,
14.65024,-0.813191,-0.995776,0,0.548026,
14.66024,-0.814552,-0.999902,0,0.544514,
14.67024,-0.815869,-1.003973,0,0.541093,
14.680241,-0.817142,-1.007991,0,0.537761,
14.690241,-0.818371,-1.011955,0,0.534516,
14.700241,-0.819557,-1.015865,0,0.531355,
14.710241,-0.820699,-1.019721,0,0.528276,
14.720242,-0.821799,-1.023524,0,0.525278,
14.730242,-0.822855,-1.027274,0,0.522358,
14.740242,-0.823869,-1.03097,0,0.519516,
14.750242,-0.82484,-1.034612,0,0.516749,
14.760242,-0.825768,-1.038202,0,0.514056,
14.770243,-0.826655,-1.041738,0,0.511434,
14.780243,-0.827499,-1.045222,0,0.508884,
14.790243,-0.828302,-1.048652,0,0.506402,
14.800243,-0.829062,-1.05203,0,0.503988,
14.810244,-0.829782,-1.055355,0,0.501641,
14.820244,-0.830459,-1.058627,0,0.499359,
14.830244,-0.831096,-1.061847,0,0.49714,
14.840244,-0.831691,-1.065014,0,0.494985,
14.850245,-0.832245,-1.068128,0,0.49289,
14.860245,-0.832759,-1.07119,0,0.490856,
14.870245,-0.833231,-1.0742,0,0.488882,
14.880245,-0.833664,-1.077157,0,0.486966,
14.890245,-0.834055,-1.080062,0,0.485107,
14.900246,-0.834407,-1.082915,0,0.483304,
14.910246,-0.834718,-1.085716,0,0.481556,
14.920246,-0.834989,-1.088465,0,0.479863,
14.930246,-0.83522,-1.091161,0,0.478224,
14.940247,-0.835412,-1.093806,0,0.476638,
14.950247,-0.835563,-1.096399,0,0.475103,
14.960247,-0.835675,-1.09894,0,0.47362,
14.970247,-0.835748,-1.101428,0,0.472188,
14.980247,-0.835781,-1.103865,0,0.470805,
14.990248,-0.835776,-1.106251,0,0.469471,
15.000248,-0.835731,-1.108584,0,0.468186,
15.010248,-0.835647,-1.110866,0,0.466949,
15.020248,-0.835524,-1.113096,0,0.46576,
15.030249,-0.835362,-1.115274,0,0.464617,
15.040249,-0.835161,-1.1174,0,0.46352,
15.050249,-0.834922,-1.119475,0,0.462469,
15.060249,-0.834644,-1.121498,0,0.461463,
15.07025,-0.834328,-1.12347,0,0.460502,
15.08025,-0.833974,-1.125389,0,0.459585,
15.09025,-0.833581,-1.127258,0,0.458712,
15.10025,-0.83315,-1.129074,0,0.457883,
15.11025,-0.832681,-1.130839,0,0.457097,
15.120251,-0.832174,-1.132553,0,0.456353,
15.130251,-0.83163,-1.134215,0,0.455652,
15.140251,-0.831047,-1.135825,0,0.454993,
15.150251,-0.830426,-1.137383,0,0.454376,
15.160252,-0.829768,-1.13889,0,0.453801,
15.170252,-0.829073,-1.140345,0,0.453267,
15.180252,-0.828339,-1.141749,0,0.452773,
15.190252,-0.827568,-1.143101,0,0.452321,
15.200253,-0.82676,-1.144402,0,0.451909,
15.210253,-0.825915,-1.14565,0,0.451538,
15.220253,-0.825032,-1.146847,0,0.451207,
15.230253,-0.824112,-1.147993,0,0.450916,
15.240253,-0.823155,-1.149086,0,0.450665,
15.250254,-0.822161,-1.150128,0,0.450454,
15.260254,-0.82113,-1.151118,0,0.450283,
15.270254,-0.820061,-1.152056,0,0.450152,
15.280254,-0.818956,-1.152943,0,0.45006,
15.290255,-0.817814,-1.153777,0,0.450008,
15.300255,-0.816636,-1.15456,0,0.449995,
15.310255,-0.81542,-1.15529,0,0.450022,
15.320255,-0.814168,-1.155969,0,0.450089,
15.330256,-0.812879,-1.156596,0,0.450195,
15.340256,-0.811554,-1.15717,0,0.450341,
15.350256,-0.810192,-1.157692,0,0.450527,
15.360256,-0.808793,-1.158163,0,0.450752,
15.370256,-0.807358,-1.158581,0,0.451018,
15.380257,-0.805887,-1.158946,0,0.451323,
15.390257,-0.804379,-1.159259,0,0.451669,
15.400257,-0.802835,-1.15952,0,0.452055,
15.410257,-0.801254,-1.159729,0,0.452482,
15.420258,-0.799637,-1.159885,0,0.452949,
15.430258,-0.797984,-1.159988,0,0.453457,
15.440258,-0.796295,-1.160039,0,0.454006,
15.450258,-0.79457,-1.160037,0,0.454597,
15.460258,-0.792808,-1.159982,0,0.455229,
15.470259,-0.79101,-1.159874,0,0.455904,
15.480259,-0.789176,-1.159713,0,0.45662,
15.490259,-0.787306,-1.159499,0,0.457379,
15.500259,-0.7854,-1.159232,0,0.458181,
15.51026,-0.783458,-1.158912,0,0.459026,
15.52026,-0.78148,-1.158539,0,0.459915,
15.53026,-0.779465,-1.158112,0,0.460848,
15.54026,-0.777415,-1.157632,0,0.461825,
15.550261,-0.775329,-1.157098,0,0.462847,
15.560261,-0.773207,-1.15651,0,0.463915,
15.570261,-0.771049,-1.155869,0,0.465029,
15.580261,-0.768855,-1.155174,0,0.466189,
15.590261,-0.766625,-1.154425,0,0.467396,
15.600262,-0.764359,-1.153621,0,0.46865,
15.610262,-0.762057,-1.152764,0,0.469953,
15.620262,-0.759719,-1.151852,0,0.471304,
15.630262,-0.757345,-1.150885,0,0.472705,
15.640263,-0.754936,-1.149865,0,0.474156,
15.650263,-0.75249,-1.148789,0,0.475658,
15.660263,-0.750009,-1.147658,0,0.477211,
15.670263,-0.747491,-1.146473,0,0.478817,
15.680264,-0.744938,-1.145233,0,0.480476,
15.690264,-0.742349,-1.143937,0,0.482188,
15.700264,-0.739724,-1.142586,0,0.483956,
15.710264,-0.737063,-1.141179,0,0.485779,
15.720264,-0.734366,-1.139717,0,0.487659,
15.730265,-0.731633,-1.138199,0,0.489596,
15.740265,-0.728864,-1.136625,0,0.491593,
15.750265,-0.726059,-1.134995,0,0.493648,
15.760265,-0.723219,-1.133309,0,0.495765,
15.770266,-0.720342,-1.131566,0,0.497944,
15.780266,-0.717429,-1.129767,0,0.500185,
15.790266,-0.71448,-1.127911,0,0.502491,
15.800266,-0.711495,-1.125998,0,0.504862,
15.810266,-0.708474,-1.124027,0,0.507301,
15.820267,-0.705416,-1.122,0,0.509807,
15.830267,-0.702323,-1.119915,0,0.512384,
15.840267,-0.699194,-1.117772,0,0.515031,
15.850267,-0.696028,-1.115572,0,0.517751,
15.860268,-0.692826,-1.113313,0,0.520546,
15.870268,-0.689588,-1.110996,0,0.523416,
15.880268,-0.686313,-1.108621,0,0.526364,
15.890268,-0.683002,-1.106187,0,0.529391,
15.900269,-0.679655,-1.103694,0,0.5325,
15.910269,-0.676271,-1.101142,0,0.535692,
15.920269,-0.672851,-1.098531,0,0.538969,
15.930269,-0.669395,-1.09586,0,0.542333,
15.940269,-0.665901,-1.093129,0,0.545786,
15.95027,-0.662372,-1.090338,0,0.549331,
15.96027,-0.658805,-1.087487,0,0.552971,
15.97027,-0.655202,-1.084575,0,0.556706,
15.98027,-0.651563,-1.081603,0,0.56054,
15.990271,-0.647886,-1.078569,0,0.564476,
16.000271,-0.644173,-1.075474,0,0.568516,
16.010271,-0.640423,-1.072318,0,0.572664,
16.020271,-0.636635,-1.069099,0,0.576921,
16.030272,-0.632811,-1.065819,0,0.581291,
16.040272,-0.62895,-1.062476,0,0.585777,
16.050272,-0.625052,-1.059071,0,0.590383,
16.060272,-0.621116,-1.055602,0,0.595112,
16.070272,-0.617143,-1.05207,0,0.599968,
16.080273,-0.613133,-1.048474,0,0.604954,
16.090273,-0.609085,-1.044815,0,0.610074,
16.100273,-0.605,-1.041091,0,0.615333,
16.110273,-0.600878,-1.037302,0,0.620734,
16.120274,-0.596717,-1.033449,0,0.626283,
16.130274,-0.592519,-1.02953,0,0.631983,
16.140274,-0.588284,-1.025546,0,0.63784,
16.150274,-0.58401,-1.021495,0,0.643859,
16.160275,-0.579698,-1.017378,0,0.650045,
16.170275,-0.575349,-1.013195,0,0.656403,
16.180275,-0.570961,-1.008944,0,0.66294,
16.190275,-0.566535,-1.004626,0,0.669661,
16.200275,-0.562071,-1.000239,0,0.676572,
16.210276,-0.557568,-0.995785,0,0.683682,
16.220276,-0.553026,-0.991261,0,0.690995,
16.230276,-0.548446,-0.986668,0,0.698521,
16.240276,-0.543828,-0.982006,0,0.706266,
16.250277,-0.53917,-0.977273,0,0.714238,
16.260277,-0.534474,-0.97247,0,0.722446,
16.270277,-0.529738,-0.967596,0,0.730899,
16.280277,-0.524963,-0.96265,0,0.739606,
16.290277,-0.520149,-0.957632,0,0.748577,
16.300278,-0.515296,-0.952541,0,0.757822,
16.310278,-0.510403,-0.947378,0,0.767352,
16.320278,-0.50547,-0.942141,0,0.777178,
16.330278,-0.500498,-0.936829,0,0.787313,
16.340279,-0.495486,-0.931443,0,0.797768,
16.350279,-0.490433,-0.925982,0,0.808558,
16.360279,-0.48534,-0.920444,0,0.819697,
16.370279,-0.480208,-0.91483,0,0.831199,
16.38028,-0.475034,-0.909139,0,0.84308,
16.39028,-0.46982,-0.903371,0,0.855357,
16.40028,-0.464565,-0.897524,0,0.868048,
16.41028,-0.459269,-0.891597,0,0.88117,
16.42028,-0.453932,-0.885591,0,0.894744,
16.430281,-0.448554,-0.879505,0,0.908791,
16.440281,-0.443135,-0.873337,0,0.923333,
16.450281,-0.437673,-0.867087,0,0.938393,
16.460281,-0.432171,-0.860755,0,0.953998,
16.470282,-0.426626,-0.854339,0,0.970172,
16.480282,-0.421039,-0.847839,0,0.986945,
16.490282,-0.415409,-0.841254,0,1.004347,
16.500282,-0.409738,-0.834582,0,1.022411,
16.510283,-0.404023,-0.827824,0,1.04117,
16.520283,-0.398266,-0.820978,0,1.060661,
16.530283,-0.392466,-0.814043,0,1.080924,
16.540283,-0.386622,-0.807019,0,1.102002,
16.550283,-0.380735,-0.799903,0,1.123938,
16.560284,-0.374805,-0.792696,0,1.146782,
16.570284,-0.36883,-0.785397,0,1.170585,
16.580284,-0.362812,-0.778003,0,1.195404,
16.590284,-0.356749,-0.770514,0,1.221298,
16.600285,-0.350641,-0.762929,0,1.248332,
16.610285,-0.344489,-0.755247,0,1.276576,
16.620285,-0.338292,-0.747466,0,1.306106,
16.630285,-0.332049,-0.739586,0,1.337003,
16.640285,-0.325762,-0.731604,0,1.369355,
16.650286,-0.319428,-0.723519,0,1.403259,
16.660286,-0.313048,-0.71533,0,1.438818,
16.670286,-0.306623,-0.707035,0,1.476145,
16.680286,-0.30015,-0.698634,0,1.515364,
16.690287,-0.293631,-0.690123,0,1.55661,
16.700287,-0.287065,-0.681503,0,1.600029,
16.710287,-0.280452,-0.67277,0,1.645782,
16.720287,-0.273792,-0.663923,0,1.694045,
16.730288,-0.267083,-0.65496,0,1.745013,
16.740288,-0.260327,-0.64588,0,1.798898,
16.750288,-0.253522,-0.636679,0,1.855936,
16.760288,-0.246668,-0.627357,0,1.916387,
16.770288,-0.239766,-0.61791,0,1.980539,
16.780289,-0.232815,-0.608337,0,2.048711,
16.790289,-0.225814,-0.598634,0,2.12126,
16.800289,-0.218763,-0.5888,0,2.198581,
16.810289,-0.211663,-0.578832,0,2.281118,
16.82029,-0.204513,-0.568727,0,2.369369,
16.83029,-0.197312,-0.558481,0,2.463893,
16.84029,-0.19006,-0.548092,0,2.565322,
16.85029,-0.182758,-0.537557,0,2.674368,
16.860291,-0.175404,-0.526872,0,2.79184,
16.870291,-0.168,-0.516032,0,2.918662,
16.880291,-0.160544,-0.505035,0,3.055888,
16.890291,-0.153037,-0.493877,0,3.204726,
16.900291,-0.145478,-0.482552,0,3.36657,
16.910292,-0.137867,-0.471056,0,3.54303,
16.920292,-0.130206,-0.459384,0,3.735977,
16.930292,-0.122492,-0.44753,0,3.947597,
16.940292,-0.114728,-0.43549,0,4.180452,
16.950293,-0.106912,-0.423256,0,4.437566,
16.960293,-0.099046,-0.410823,0,4.722525,
16.970293,-0.091131,-0.398182,0,5.039607,
16.980293,-0.083166,-0.385327,0,5.39395,
16.990294,-0.075153,-0.372248,0,5.791764,
17.000294,-0.067092,-0.358937,0,6.24062,
17.010294,-0.058987,-0.345384,0,6.749803,
17.020294,-0.050839,-0.331578,0,7.330808,
17.030294,-0.042649,-0.317506,0,7.997991,
17.040295,-0.034423,-0.303156,0,8.769444,
17.050295,-0.026163,-0.288513,0,9.668213,
17.060295,-0.017875,-0.273561,0,10.723954,
17.070295,-0.009565,-0.258281,0,11.975266,
17.080296,-0.001243,-0.242652,0,13.472988,
17.090296,0.007081,-0.226654,0,15.284866,
17.100296,0.015393,-0.210258,0,17.502245,
17.110296,0.023673,-0.193437,0,20.249598,
17.120296,0.031898,-0.176157,0,23.697855,
17.130297,0.040033,-0.158382,0,28.082285,
17.140297,0.048033,-0.140074,0,33.723568,
17.150297,0.055836,-0.12119,0,41.043839,
17.160297,0.063356,-0.101694,0,50.548584,
17.170298,0.070479,-0.08156,0,62.693039,
17.180298,0.077057,-0.060795,0,77.456444,
17.190298,0.082914,-0.039462,0,93.421295,
17.200298,0.087887,-0.017707,0,106.736122,
17.210299,0.091875,0.004246,0,111.973,
17.220299,0.094886,0.026153,0,106.394089,
17.230299,0.097016,0.047818,0,92.903923,
17.240299,0.098399,0.069115,0,76.931999,
17.250299,0.099169,0.089982,0,62.244026,
17.2603,0.099442,0.110397,0,50.191654,
17.2703,0.09931,0.130361,0,40.767933,
17.2803,0.098844,0.14989,0,33.511387,
17.2903,0.098103,0.168999,0,27.918158,
17.300301,0.097131,0.18771,0,23.569517,
17.310301,0.095962,0.206043,0,20.147961,
17.320301,0.094627,0.224018,0,17.420704,
17.330301,0.093147,0.241651,0,15.21861,
17.340302,0.091543,0.25896,0,13.418506,
17.350302,0.089829,0.27596,0,11.929967,
17.360302,0.08802,0.292665,0,10.685905,
17.370302,0.086125,0.309088,0,9.635954,
17.380302,0.084156,0.325241,0,8.741858,
17.390303,0.082119,0.341134,0,7.974214,
17.400303,0.080022,0.356779,0,7.310168,
17.410303,0.077871,0.372183,0,6.731767,
17.420303,0.075672,0.387355,0,6.224764,
17.430304,0.073429,0.402303,0,5.777747,
17.440304,0.071147,0.417035,0,5.381492,
17.450304,0.068829,0.431558,0,5.028483,
